topic,term,beta
1,vurdere,0.0023713419091315074
2,vurdere,2.1051929606427201e-16
3,vurdere,2.7453729567351225e-4
4,vurdere,0.0014088827201805178
5,vurdere,0.001239401785985971
6,vurdere,0.0022035617379413735
7,vurdere,0.002353390088530788
8,vurdere,3.9488639644671565e-5
1,åbne,0.001109478482630438
2,åbne,5.017635463040086e-4
3,åbne,0.00139145133727594
4,åbne,5.772949115825746e-4
5,åbne,4.28262367323336e-6
6,åbne,0.0013478721491906622
7,åbne,0.0016526715038678577
8,åbne,7.004786629442832e-4
1,amerikaner,1.1050650576574961e-12
2,amerikaner,5.085100042712228e-4
3,amerikaner,1.85887515056443e-4
4,amerikaner,0.0041079833910948665
5,amerikaner,4.099478650124128e-9
6,amerikaner,6.8835087794746236e-9
7,amerikaner,3.43698502743689e-15
8,amerikaner,3.66733894618457e-4
1,arbejde,0.0026232143346621973
2,arbejde,0.0027179503133905655
3,arbejde,0.0063799139124867035
4,arbejde,0.002168414529530036
5,arbejde,0.002404994428728498
6,arbejde,0.0030934901905255554
7,arbejde,0.0027345076891975495
8,arbejde,0.0022029913711341244
1,arbejdsplads,1.9187091474412492e-4
2,arbejdsplads,1.529245227423481e-14
3,arbejdsplads,6.993196438796356e-9
4,arbejdsplads,3.534651976506914e-8
5,arbejdsplads,0.0011311850642417658
6,arbejdsplads,7.858711686361527e-4
7,arbejdsplads,3.325945902824351e-10
8,arbejdsplads,6.286546219877687e-5
1,bede,0.0012091304109139468
2,bede,2.329426327786757e-4
3,bede,9.770714946146378e-4
4,bede,7.912948136245349e-4
5,bede,4.49211431911652e-6
6,bede,6.246695101741292e-4
7,bede,0.0014559719711063263
8,bede,3.8353792962591405e-4
1,binde,5.599185207048088e-4
2,binde,2.495172844315279e-4
3,binde,1.2851936769407555e-7
4,binde,4.7869166899463963e-4
5,binde,6.847812416641186e-4
6,binde,2.1616590055526056e-4
7,binde,1.4830526591001402e-6
8,binde,3.870833438553216e-4
1,budskab,5.003465332383693e-4
2,budskab,1.3224457091204887e-15
3,budskab,1.1839501348701169e-4
4,budskab,9.777477429252996e-4
5,budskab,0.0010700194167892983
6,budskab,2.875465316300154e-4
7,budskab,1.5736480384787578e-7
8,budskab,2.8117353123565354e-5
1,deltage,5.765923666049263e-4
2,deltage,4.518053423444501e-4
3,deltage,9.678180972416361e-4
4,deltage,3.9627493731611265e-4
5,deltage,6.761070670889882e-5
6,deltage,1.1110832121924659e-4
7,deltage,0.0010885197916843611
8,deltage,2.549468304526199e-4
1,Donald,3.7732924594041823e-6
2,Donald,1.8526923268789465e-19
3,Donald,3.3016522193699135e-13
4,Donald,0.00793689285785565
5,Donald,7.980591914671934e-10
6,Donald,5.31462904397304e-6
7,Donald,1.4385631609086672e-6
8,Donald,3.227319314589524e-10
1,egentlig,9.199944324046089e-4
2,egentlig,7.390053300134209e-4
3,egentlig,0.001155167584059082
4,egentlig,3.422148368547745e-4
5,egentlig,3.87256389671448e-4
6,egentlig,7.213920120692633e-4
7,egentlig,3.145833724335294e-4
8,egentlig,0.0017004933773274167
1,ekspert,0.001590964802716849
2,ekspert,6.282568925868606e-4
3,ekspert,2.392349960801474e-6
4,ekspert,0.0018159548649811716
5,ekspert,0.0028225128198871258
6,ekspert,0.001995255470024893
7,ekspert,0.0019399137379171375
8,ekspert,3.577332373877168e-5
1,energi,1.9278131351321796e-4
2,energi,3.6983435436685003e-4
3,energi,6.06570238652224e-5
4,energi,7.891605972818449e-4
5,energi,5.708129139793476e-4
6,energi,7.869047157426406e-4
7,energi,1.0105761255239858e-6
8,energi,1.1598463206689793e-4
1,erne,0.001241216431414271
2,erne,1.7639758856622176e-6
3,erne,0.0018617794647422436
4,erne,0.002738378417298798
5,erne,4.79789783070849e-4
6,erne,1.6385091740224496e-4
7,erne,3.385524859493172e-5
8,erne,0.003462330744996627
1,Europa,0.002117413582318967
2,Europa,9.030697564601754e-4
3,Europa,3.9812813551931774e-8
4,Europa,5.114228969703015e-4
5,Europa,7.438051655668478e-4
6,Europa,0.0024612500257183588
7,Europa,0.001189378856022853
8,Europa,0.00262007946642152
1,fælles,4.1956078222123703e-4
2,fælles,2.9756066783794625e-6
3,fælles,5.429341415038352e-4
4,fælles,2.261149684861748e-4
5,fælles,0.0010339923550033972
6,fælles,9.706918520550989e-4
7,fælles,0.0010535990327354128
8,fælles,0.001592950071007539
1,farvel,1.6528870700760628e-4
2,farvel,0.002090766919567136
3,farvel,2.762954120129157e-4
4,farvel,8.571170975219062e-5
5,farvel,8.023580039115065e-5
6,farvel,6.429933016549134e-4
7,farvel,1.0201832107670159e-4
8,farvel,1.0025425005426185e-5
1,forhold,0.002574231491714077
2,forhold,0.0018543802575913986
3,forhold,0.0018182172309670936
4,forhold,0.0026373887329952392
5,forhold,9.655042424355165e-4
6,forhold,0.0016557621237098584
7,forhold,0.005079929392114362
8,forhold,0.001709669659957496
1,første,0.0012504913269941733
2,første,0.009523785589229542
3,første,0.005838308238097933
4,første,0.004458242575590319
5,første,0.0018979663288018567
6,første,0.004033212691140147
7,første,0.003931177441091168
8,første,0.002852080394572046
1,fredag,2.743622407808519e-4
2,fredag,0.0012597047784893656
3,fredag,1.6801622300601188e-4
4,fredag,0.001940026172042795
5,fredag,1.131065480622448e-5
6,fredag,0.0016940277029284698
7,fredag,8.517091918076166e-5
8,fredag,1.9931121267858502e-7
1,Frederiksen,1.204518087002054e-10
2,Frederiksen,6.231488740462874e-4
3,Frederiksen,0.0010949989436916823
4,Frederiksen,3.449626316482982e-4
5,Frederiksen,0.006217893969327505
6,Frederiksen,4.7335889103798315e-4
7,Frederiksen,5.957113673051224e-4
8,Frederiksen,3.63021805778913e-8
1,fuld,5.848763912995528e-5
2,fuld,6.117328110760562e-4
3,fuld,8.073065451075955e-4
4,fuld,9.564688985320615e-4
5,fuld,1.3009876747924884e-4
6,fuld,8.944878711297858e-4
7,fuld,0.0014355634523812587
8,fuld,7.115157240755486e-4
1,gang,0.0020262218468670642
2,gang,0.007289142438546024
3,gang,0.008314454593942516
4,gang,0.0043812357079775896
5,gang,0.002756986020292093
6,gang,0.004754658937897867
7,gang,0.0027165996257561297
8,gang,0.00620201506887918
1,hænge,3.44282787218132e-4
2,hænge,5.720216924382289e-8
3,hænge,0.0012848665536360014
4,hænge,6.140427358560515e-4
5,hænge,9.852062291793101e-8
6,hænge,8.974330773770364e-4
7,hænge,7.123946734001596e-4
8,hænge,3.786595840538543e-4
1,hånd,3.9315120388751495e-4
2,hånd,3.752348335763789e-4
3,hånd,0.0022299833940824278
4,hånd,0.0014032567663672198
5,hånd,4.983853640881078e-4
6,hånd,8.780115184960326e-4
7,hånd,5.893971402164199e-4
8,hånd,0.0010896714661468119
1,hovedstad,9.84212452911781e-9
2,hovedstad,3.8886094510312124e-4
3,hovedstad,2.7907930385841527e-4
4,hovedstad,6.546718736318449e-4
5,hovedstad,3.3430153348408634e-8
6,hovedstad,8.877087903191556e-4
7,hovedstad,3.424769665518337e-4
8,hovedstad,1.2115407114501562e-5
1,indgå,5.666070073372972e-4
2,indgå,1.2913159670566545e-4
3,indgå,3.817488664037108e-5
4,indgå,1.900166859219818e-4
5,indgå,6.828423333073013e-4
6,indgå,7.402864429672397e-4
7,indgå,1.0065469431592256e-4
8,indgå,9.556938134360999e-4
1,interesse,7.940117114748585e-4
2,interesse,0.0012902469458296714
3,interesse,1.3019122606733753e-4
4,interesse,0.002831439223417312
5,interesse,3.918753352715487e-4
6,interesse,5.644857501061768e-4
7,interesse,3.655723853351445e-4
8,interesse,6.92914116910931e-4
1,kamp,3.640980898067937e-5
2,kamp,0.018429812413089556
3,kamp,0.0011044626445811357
4,kamp,0.0034766781700464274
5,kamp,0.0012134615290430196
6,kamp,9.183264356419743e-4
7,kamp,4.541378932675245e-4
8,kamp,6.700977816820314e-4
1,kultur,3.2154582923506306e-4
2,kultur,7.270992170133783e-13
3,kultur,0.001030923036921957
4,kultur,0.0012524161531210164
5,kultur,0.0017393246311922651
6,kultur,0.0034914531000732807
7,kultur,0.0013219423975495807
8,kultur,0.0020020781006552363
1,lade,2.3460146315597047e-4
2,lade,0.0016404945401783002
3,lade,0.002035976255383195
4,lade,0.0021337033170774483
5,lade,0.0014977232440200022
6,lade,0.002653291999198111
7,lade,0.001058736633250109
8,lade,0.004850224195755129
1,land,0.012458458438434765
2,land,0.0010992619998552505
3,land,0.0018088217046693905
4,land,0.010067697629139094
5,land,0.004902006600147667
6,land,0.0071311060899998495
7,land,0.005670853130005894
8,land,0.0038434958250668557
1,måned,0.0014367432571582041
2,måned,0.00298459708544907
3,måned,0.0025825352536202662
4,måned,0.0016870635438884982
5,måned,0.0017250778501194546
6,måned,0.001609842371882571
7,måned,0.0025279791931022227
8,måned,3.3902993754218616e-4
1,Mette,7.711469750051894e-6
2,Mette,0.0015679218601846177
3,Mette,0.0011758725455718294
4,Mette,3.122872636628445e-4
5,Mette,0.006108490446660461
6,Mette,7.246220122459943e-4
7,Mette,1.929026070624771e-4
8,Mette,1.3523038955333514e-4
1,milliard,4.3914033898881224e-7
2,milliard,2.2750284627738027e-11
3,milliard,9.883870367551626e-9
4,milliard,4.815591954294744e-9
5,milliard,0.0029192196248949013
6,milliard,0.003059085325250448
7,milliard,0.001001198936552586
8,milliard,6.234447095939782e-5
1,natur,7.8495363677871e-4
2,natur,5.073428359822113e-11
3,natur,3.957635591707148e-6
4,natur,0.002380497461328313
5,natur,8.348641035736258e-6
6,natur,0.0017328782292652396
7,natur,1.1347960520540523e-11
8,natur,0.002100698239125921
1,nødt,6.777525961062918e-4
2,nødt,2.338490797367402e-4
3,nødt,1.9252835259344863e-4
4,nødt,0.0013540933230170194
5,nødt,0.0012372103019327014
6,nødt,0.001419922356926458
7,nødt,2.624726099563878e-5
8,nødt,0.0010411922155886349
1,perspektiv,8.839077505197065e-6
2,perspektiv,1.7390104578509374e-14
3,perspektiv,4.623947140857376e-4
4,perspektiv,3.042724861542454e-4
5,perspektiv,2.833751847016773e-5
6,perspektiv,9.265790743867077e-4
7,perspektiv,5.852247380444924e-5
8,perspektiv,4.8534289034988837e-4
1,plan,3.310002327320886e-4
2,plan,4.069925841570432e-4
3,plan,4.735466033179583e-4
4,plan,0.0015874034288716739
5,plan,0.0019849252677451466
6,plan,0.0026292539792707598
7,plan,2.0198216144859873e-4
8,plan,2.7964416347870806e-4
1,region,0.0012562410533374496
2,region,1.0004949329710274e-14
3,region,2.930471358230634e-6
4,region,6.091930743297859e-4
5,region,2.0783856264361593e-4
6,region,0.0018563983344148023
7,region,2.362498569803103e-4
8,region,1.3232299136901746e-4
1,rejse,0.0015426372109147886
2,rejse,0.0014003008082558504
3,rejse,0.0013596694318988593
4,rejse,0.0012264209149958577
5,rejse,8.634986864933614e-4
6,rejse,0.002701407183680623
7,rejse,0.0013058001296811336
8,rejse,0.0016595930508665907
1,rykke,2.944013703719269e-4
2,rykke,7.147798777627227e-4
3,rykke,2.3999819475104667e-4
4,rykke,2.267190509783886e-4
5,rykke,2.671619829297222e-4
6,rykke,6.959308471745458e-4
7,rykke,1.725497894513666e-4
8,rykke,8.583145926315833e-4
1,såkaldt,0.0011016050017996109
2,såkaldt,1.9517031029127394e-11
3,såkaldt,5.502949387686208e-4
4,såkaldt,0.0017261879379079006
5,såkaldt,0.001313172360552251
6,såkaldt,0.0018981422800410416
7,såkaldt,0.001660532242975465
8,såkaldt,5.095871510305183e-4
1,samarbejde,3.312370323425398e-4
2,samarbejde,0.0010655529767642522
3,samarbejde,9.458702501408419e-4
4,samarbejde,0.0010507019026973002
5,samarbejde,8.072012006405747e-4
6,samarbejde,0.0014777575950471354
7,samarbejde,5.895727772824505e-4
8,samarbejde,7.935216098234108e-4
1,sikker,4.3022777058768734e-4
2,sikker,8.757981522316638e-4
3,sikker,0.0012397441844002313
4,sikker,5.998822909910033e-4
5,sikker,4.803301125949691e-4
6,sikker,8.486466032586884e-4
7,sikker,8.417827052614463e-4
8,sikker,8.121146293002765e-5
1,skabe,0.001151681043664178
2,skabe,8.110750674907606e-4
3,skabe,0.002389175871136687
4,skabe,0.0020021874419417153
5,skabe,0.00394631469081575
6,skabe,0.0026384637415850227
7,skabe,0.0010185075540883935
8,skabe,0.0038672263702151004
1,SPORT,2.2529655454774273e-15
2,SPORT,2.608098685135474e-4
3,SPORT,2.4009938751676138e-17
4,SPORT,3.082203276401195e-5
5,SPORT,8.463160460943082e-9
6,SPORT,0.0019035962925401588
7,SPORT,2.5909519966611544e-4
8,SPORT,1.4274205560444839e-7
1,stærk,0.0011380076647859445
2,stærk,3.118398142103281e-4
3,stærk,8.302473842645154e-4
4,stærk,0.0035655069768544853
5,stærk,0.0013256536457288768
6,stærk,8.863675193878312e-4
7,stærk,1.1503178356481647e-4
8,stærk,0.001577342720772086
1,statsminister,1.4967272304113263e-7
2,statsminister,9.935445541404396e-15
3,statsminister,0.0015101849322594557
4,statsminister,1.8211763404024926e-4
5,statsminister,0.004780269651793142
6,statsminister,2.4503076769256215e-6
7,statsminister,5.811064566482187e-4
8,statsminister,1.2780027367210059e-5
1,stilling,5.242172524967149e-4
2,stilling,4.26352686124315e-4
3,stilling,9.01915904075789e-5
4,stilling,1.3848038406415056e-4
5,stilling,2.4170812260541268e-4
6,stilling,3.3905330218925194e-4
7,stilling,0.0013531875151618009
8,stilling,2.1322279381264238e-4
1,tæt,9.17911702102386e-4
2,tæt,0.0029015179656770316
3,tæt,0.0011158201750364823
4,tæt,5.490606123191192e-4
5,tæt,4.011609838305736e-4
6,tæt,5.427934983496141e-4
7,tæt,0.0012725913707365157
8,tæt,0.0011379337617188339
1,torsdag,1.2124965113511916e-5
2,torsdag,0.0014044660630665483
3,torsdag,3.1575358414313286e-5
4,torsdag,1.965350779705504e-6
5,torsdag,7.660573847327491e-5
6,torsdag,0.0011197495895450408
7,torsdag,8.486613734664657e-4
8,torsdag,0.0010535665973358489
1,Trump,5.1581652606552744e-15
2,Trump,1.853049580699682e-16
3,Trump,5.790901714997525e-14
4,Trump,0.021729308366208903
5,Trump,4.2267884788206765e-9
6,Trump,7.511343406467251e-9
7,Trump,5.493446040935299e-9
8,Trump,9.613581708149285e-8
1,uddannelse,2.381463086312549e-4
2,uddannelse,3.138247746468495e-4
3,uddannelse,6.576952919799413e-4
4,uddannelse,8.762500400063272e-4
5,uddannelse,3.233052343067015e-4
6,uddannelse,0.0011675911109868108
7,uddannelse,3.2823845723481176e-4
8,uddannelse,2.2401361270924685e-4
1,USA,0.0013260361898724353
2,USA,3.292507544420699e-6
3,USA,1.1033016342132395e-4
4,USA,0.022943099655025403
5,USA,0.0015093346781280125
6,USA,9.066060728702373e-4
7,USA,9.353836180677171e-4
8,USA,9.000303638027751e-4
1,vise,0.007545020413574502
2,vise,0.003136775229623387
3,vise,0.00267840530741588
4,vise,0.00288639195578125
5,vise,0.0052388084428136444
6,vise,0.005136335339716407
7,vise,0.005873299979459271
8,vise,0.004154875997001635
1,voldsom,7.225034930888596e-4
2,voldsom,8.242603228813391e-4
3,voldsom,5.5734759906905114e-5
4,voldsom,4.072904960723654e-4
5,voldsom,1.7372799174942985e-4
6,voldsom,4.064536285993637e-4
7,voldsom,8.066246309538757e-4
8,voldsom,5.990772100017083e-4
1,ændring,3.3530578471284e-4
2,ændring,1.739026781212436e-4
3,ændring,3.4235390736808615e-4
4,ændring,1.532688137855798e-4
5,ændring,5.754903214041749e-4
6,ændring,5.48219742961715e-4
7,ændring,1.5557005449600637e-4
8,ændring,1.5071498381263044e-4
1,barn,0.0032003189454552516
2,barn,3.939949966801956e-9
3,barn,0.036604601846593116
4,barn,1.8846005022083358e-6
5,barn,6.38165233045355e-5
6,barn,0.0020521520034437464
7,barn,2.6427577086808775e-4
8,barn,1.339605116587716e-4
1,beslutning,5.747127654042665e-4
2,beslutning,0.0016990058592170304
3,beslutning,7.859453738280651e-4
4,beslutning,0.0015366661833414576
5,beslutning,1.0314288750496863e-4
6,beslutning,0.0010625351495545609
7,beslutning,2.3125432300140253e-4
8,beslutning,8.290065034487967e-4
1,blot,6.606329947425984e-4
2,blot,0.002228923956114265
3,blot,2.0881609516346238e-4
4,blot,0.00207501377865748
5,blot,0.0014423875487263053
6,blot,8.722875597444642e-4
7,blot,3.0700326034639557e-4
8,blot,9.049759618427928e-4
1,brev,7.456057596610435e-5
2,brev,3.3860476221615765e-4
3,brev,3.745920176756004e-5
4,brev,1.0093327474197783e-13
5,brev,1.563552521617186e-12
6,brev,1.0818532897726908e-7
7,brev,0.0021174517883277354
8,brev,8.008054884582643e-4
1,bringe,3.463590792973329e-4
2,bringe,0.0011142117114830606
3,bringe,4.021313724236334e-4
4,bringe,6.00806240374008e-4
5,bringe,7.940112392273287e-4
6,bringe,2.988038686843647e-4
7,bringe,0.001104470711086784
8,bringe,7.734270875095448e-4
1,del,0.004236111853912368
2,del,0.0026767316008418345
3,del,0.0037404161719387587
4,del,0.002242391175384704
5,del,0.0021435100663659014
6,del,0.0027200707796111515
7,del,0.00192154218848366
8,del,0.004845467646814022
1,dele,5.605135905912243e-4
2,dele,0.0012030354494526056
3,dele,0.0013814438521542545
4,dele,8.233422776534774e-5
5,dele,4.631622834982523e-4
6,dele,3.048045362194154e-4
7,dele,0.0015758750790540086
8,dele,0.0012133251882553763
1,dreng,5.225360291459474e-4
2,dreng,4.5208740318180847e-4
3,dreng,0.003103455817513742
4,dreng,8.578823670920222e-11
5,dreng,1.0383507093553867e-13
6,dreng,1.438750651601993e-5
7,dreng,1.7948523660897893e-5
8,dreng,3.920378723772434e-4
1,elbil,5.171186612976135e-18
2,elbil,4.244149067719283e-12
3,elbil,3.00220265085076e-14
4,elbil,7.413533355751133e-19
5,elbil,2.9396270716392784e-10
6,elbil,0.005049946990938276
7,elbil,1.1473592400704249e-7
8,elbil,5.461936698006677e-5
1,elev,6.019749543824085e-8
2,elev,1.6099557170033084e-18
3,elev,8.213421615125053e-4
4,elev,7.370218678470891e-7
5,elev,2.137295557998176e-11
6,elev,0.0010098674739476698
7,elev,0.007136825628049026
8,elev,8.934233432519583e-7
1,ende,7.094937404434305e-4
2,ende,0.0034241869021541596
3,ende,8.017070030305136e-4
4,ende,0.0036610778591217676
5,ende,0.0027472685117074626
6,ende,8.645033174641674e-4
7,ende,0.0014923992433070385
8,ende,0.002147901999368772
1,fjerne,7.627199847885046e-5
2,fjerne,6.638497262895088e-7
3,fjerne,7.335588879549519e-4
4,fjerne,3.84082795322565e-4
5,fjerne,0.0017823691611393259
6,fjerne,0.00104431843881312
7,fjerne,0.0012224000223964838
8,fjerne,2.1688770571868038e-4
1,folketing,0.002941538967773204
2,folketing,5.283240660280459e-7
3,folketing,1.0474679945504392e-4
4,folketing,1.0209220890008507e-4
5,folketing,0.0032929872978783234
6,folketing,3.164369401360387e-4
7,folketing,0.0011194202418547568
8,folketing,1.6723573288609593e-5
1,føre,0.001152412404406895
2,føre,8.101119338578062e-4
3,føre,0.0013288754517318117
4,føre,0.004335295440277288
5,føre,0.0018506173193300831
6,føre,7.408496105636688e-4
7,føre,0.002932026394483356
8,føre,0.0014221850548009093
1,foreslå,5.714885987008979e-5
2,foreslå,4.518922816521729e-16
3,foreslå,4.596531048967038e-4
4,foreslå,1.250956565228083e-4
5,foreslå,0.0011519630233595296
6,foreslå,3.014315410618591e-4
7,foreslå,4.0454372247034716e-4
8,foreslå,1.301803615222528e-7
1,forhandling,2.0668854072115997e-4
2,forhandling,8.310216354604508e-4
3,forhandling,8.154853816036032e-5
4,forhandling,6.698629013448895e-4
5,forhandling,0.002696375046126911
6,forhandling,2.462092996813834e-7
7,forhandling,2.751746253018915e-7
8,forhandling,4.3184264357611016e-5
1,forsvare,2.352802655461164e-4
2,forsvare,7.981433788502246e-4
3,forsvare,9.345276773894174e-5
4,forsvare,3.2526111295072313e-4
5,forsvare,5.632097684322592e-4
6,forsvare,3.6587473971513986e-4
7,forsvare,8.756093376776094e-4
8,forsvare,9.143802823861967e-5
1,fortsat,6.744939376622448e-4
2,fortsat,0.0012694697922434545
3,fortsat,3.820837776049709e-4
4,fortsat,8.694838488463581e-6
5,fortsat,8.097325167337219e-4
6,fortsat,9.275697232137814e-4
7,fortsat,0.0010843552436016948
8,fortsat,0.0010212836914967208
1,fremover,5.22827296669622e-4
2,fremover,2.512183758838056e-4
3,fremover,1.1087213074226573e-6
4,fremover,1.8703291325376132e-6
5,fremover,2.955106835778873e-4
6,fremover,8.268797533245753e-4
7,fremover,3.829016030877408e-4
8,fremover,1.5021575225358403e-4
1,frygte,4.2159472873892534e-4
2,frygte,3.7695157583181684e-4
3,frygte,3.2681575495290243e-4
4,frygte,6.960336472558108e-4
5,frygte,0.0015171497505937388
6,frygte,8.451877100474262e-4
7,frygte,6.175085772987373e-4
8,frygte,3.901701879777812e-5
1,generation,1.6282971080999457e-4
2,generation,3.6656540157255664e-8
3,generation,9.62032623034972e-4
4,generation,7.109066905886593e-4
5,generation,8.72475506459079e-4
6,generation,4.8626230330390716e-4
7,generation,2.9828408946123424e-5
8,generation,0.0014131491206343032
1,grundlæggende,7.182618795677844e-4
2,grundlæggende,6.878290315701314e-6
